,complexTypeName,complexType,complexName,complexNo,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea,minPrice,maxPrice,minLeasePrice,maxLeasePrice,leasePerDealRate,isaleDealRestrictionCode,rebuildMembershipTransYn,livingResidenceYn,latitude,longitude
0,아파트,A01,엘리시안파크(도시형),120622,29,1,20150325,18.79,23.1,0,0,0,0,0.0,N,N,N,37.547266,127.07051
0,아파트,A01,예가(도시형),139140,16,1,20111130,26.52,30.76,0,0,0,0,0.0,N,N,N,37.547221,127.068472
0,아파트,A01,위너스힐(주상복합),146618,36,1,20211216,25.61,67.72,80000,100000,70000,70000,0.0,N,N,N,37.545605,127.07395
0,아파트,A01,정익제이타워(도시형),117421,32,1,20161004,19.71,20.22,17500,20000,0,0,0.0,N,N,N,37.546595,127.073
0,아파트,A01,정익제이타워3차(도시형),148003,14,1,20220413,22.85,22.85,0,0,0,0,0.0,N,N,N,37.546418,127.073234
0,아파트,A01,캠퍼스프라자(주상복합),23722,19,1,19991129,95.69,95.69,0,0,0,0,0.0,N,N,N,37.541497,127.068809
0,아파트,A01,테라팰리스건대1차,118241,54,1,20190124,50.7,100.78,59500,108000,0,0,0.0,N,N,N,37.543874,127.068196
0,아파트,A01,테라팰리스건대4차(도시형),158461,28,1,20230403,21.0,39.48,36000,44500,0,0,0.0,N,N,N,37.544705,127.072593
0,아파트,A01,풍성그라시움(도시형),150909,10,1,20220704,39.36,39.67,0,0,0,0,0.0,N,N,N,37.546707,127.070709
0,아파트,A01,화양동프라하임(주상복합),149417,16,1,20201006,29.86,50.3,0,0,0,0,0.0,N,N,N,37.545641,127.072925
0,아파트,A01,화양타워(도시형),105912,54,1,19990628,26.58,40.28,9000,10500,0,0,0.0,N,N,N,37.546993,127.071139
0,아파트,A01,화양타워(주상복합),14620,38,1,19990628,103.73,154.01,63000,69000,39000,50000,0.0,N,N,N,37.547038,127.071105
0,아파트,A01,화양현대,8603,253,3,19990520,78.83,111.42,83000,125000,50000,70000,0.0,N,N,N,37.544764,127.066154
0,아파트,A01,미래하이츠,14382,18,1,20031106,98.52,114.3,52000,52000,0,0,0.0,N,N,N,37.479177,126.893916
0,아파트,A01,효성,9494,96,1,19980212,84.28,119.32,49000,60000,0,0,0.0,N,N,N,37.478946,126.895254
0,아파트,A01,e-푸른,110762,36,1,20140626,72.34,101.45,48000,50000,38000,38000,0.0,N,N,N,37.493059,126.850186
0,아파트,A01,개봉가연(도시형),126467,24,1,20121114,17.58,47.79,0,0,0,0,0.0,N,N,N,37.493896,126.858873
0,아파트,A01,개봉대상,107,208,2,19990626,88.27,111.15,47000,57000,0,0,0.0,N,N,N,37.482182,126.850081
0,아파트,A01,개봉상우(상우2단지),22642,72,1,20050603,85.4,106.46,61000,75000,0,0,0.0,N,N,N,37.493615,126.862085
0,아파트,A01,개봉아이파크,17538,684,11,20060619,80.54,151.02,69000,120000,42000,61000,0.0,N,N,N,37.489991,126.859935
0,아파트,A01,개봉진로,9157,72,1,20000115,78.66,116.29,37000,50000,26800,35000,0.0,N,N,N,37.49048,126.850881
0,아파트,A01,개봉푸르지오,104934,978,10,201405,84.67,151.7,75000,128000,55000,70000,0.0,N,N,N,37.500804,126.847986
0,아파트,A01,개봉프라자(주상복합),15732,19,1,19931230,111.53,173.51,0,0,0,0,0.0,N,N,N,37.485981,126.853404
0,아파트,A01,개봉한진타운,1062,1371,13,20000115,88.78,148.97,47000,77000,33000,40000,0.0,N,N,N,37.484955,126.851689
0,아파트,A01,거성,11560,190,5,19880511,63.5,101.48,35000,45000,14000,14000,0.0,N,N,N,37.489315,126.850695
0,아파트,A01,거성푸르뫼,3190,249,3,19931124,62.82,167.49,42000,75000,35000,48000,0.0,N,N,N,37.500788,126.843564
0,아파트,A01,거성푸르뫼2차,108,245,3,19940702,75.89,168.11,39000,62000,27000,40000,0.0,N,N,N,37.500036,126.843101
0,아파트,A01,건양(304-16),160197,9,1,20020214,32.25,83.25,0,0,0,0,0.0,N,N,N,37.493145,126.854496
0,아파트,A01,건양(346-33),142686,10,1,20010802,42.55,77.47,0,0,0,0,0.0,N,N,N,37.488319,126.855185
0,아파트,A01,건영,110,209,2,19940509,77.86,106.01,42000,59000,35000,35000,0.0,N,N,N,37.5012,126.84059
0,아파트,A01,고운,10681,100,1,20021011,78.97,113.94,58000,59000,0,0,0.0,N,N,N,37.49885,126.85067
0,아파트,A01,다원리치빌4차(도시형),152838,19,2,20210126,33.0,70.95,0,0,0,0,0.0,N,N,N,37.483772,126.851748
0,아파트,A01,대흥아이빌,148030,16,2,20170516,31.77,59.97,0,0,0,0,0.0,N,N,N,37.493084,126.860528
0,아파트,A01,더에코그로브8차(도시형),134156,12,1,20200512,35.17,74.17,0,0,0,0,0.0,N,N,N,37.494525,126.849644
0,아파트,A01,더존퍼스트(도시형),145107,20,1,20200710,28.83,37.88,0,0,0,0,0.0,N,N,N,37.504202,126.843725
0,아파트,A01,동도센트리움(주상복합),10391,136,1,20021017,92.29,141.05,53000,86000,45000,45000,0.0,N,N,N,37.498046,126.846954
0,아파트,A01,동인,112,104,1,19891025,89.1,104.01,35000,43000,34000,34000,0.0,N,N,N,37.49365,126.84872
0,아파트,A01,두산,113,561,2,19970912,83.21,131.81,46500,79000,35000,48000,0.0,N,N,N,37.495176,126.852901
0,아파트,A01,레오,112473,9,1,20000210,79.84,93.0,0,0,0,0,0.0,N,N,N,37.493184,126.853791
0,아파트,A01,로얄하이츠(도시형),138645,14,1,20201103,36.01,49.69,0,0,0,0,0.0,N,N,N,37.490353,126.857078
0,아파트,A01,메인팰리스,143537,16,1,20210715,28.36,28.48,0,0,0,0,0.0,N,N,N,37.488014,126.85611
0,아파트,A01,비발디캐슬2차(도시형),143106,12,1,20160318,45.72,60.77,0,0,0,0,0.0,N,N,N,37.497813,126.855484
0,아파트,A01,삼호,114,369,2,19961204,79.05,105.5,52000,75000,45000,45000,0.0,N,N,N,37.494396,126.857097
0,아파트,A01,삼환,115,783,6,19951130,85.82,140.58,52000,75000,33000,42000,0.0,N,N,N,37.494907,126.854986
0,아파트,A01,상우,104,188,2,19971211,87.24,116.91,49000,75000,40000,40000,0.0,N,N,N,37.493791,126.86068
0,아파트,A01,수영힐,26617,28,2,20050624,59.83,91.6,0,0,28000,28000,0.0,N,N,N,37.501231,126.844654
0,아파트,A01,신개봉삼환,3191,173,1,20010330,83.99,108.19,54500,65000,0,0,0.0,N,N,N,37.496692,126.857809
0,아파트,A01,신세계(도시형),118538,15,1,20170804,26.72,33.02,0,0,0,0,0.0,N,N,N,37.494732,126.856577
0,아파트,A01,신세기,23185,19,1,20030314,78.45,116.39,46000,52000,0,0,0.0,N,N,N,37.493854,126.853328
0,아파트,A01,신양지,113574,24,2,20041216,68.03,85.78,38000,40000,0,0,0.0,N,N,N,37.49352,126.851242
0,아파트,A01,영화,3192,372,2,19980901,85.86,173.12,60000,92000,47000,48000,0.0,N,N,N,37.496169,126.859671
0,아파트,A01,영화아이닉스,13245,212,2,20050930,83.88,145.07,52000,73000,0,0,0.0,N,N,N,37.483022,126.849367
0,아파트,A01,예담스테이개봉역,159398,20,1,20230330,31.46,33.66,0,0,0,0,0.0,N,N,N,37.496652,126.856684
0,아파트,A01,왕궁,12072,24,2,19751125,55.22,65.46,28000,28000,0,0,0.0,N,N,N,37.485701,126.854983
0,아파트,A01,우분투포레스트(주상복합),131162,16,1,20200525,35.47,41.71,0,0,0,0,0.0,N,N,N,37.497767,126.846683
0,아파트,A01,우성,3194,64,1,19951021,84.23,103.01,42000,46000,0,0,0.0,N,N,N,37.50454,126.84375
0,아파트,A01,율포그레이스빌,8943,73,1,20020708,89.09,106.91,60000,61000,0,0,0.0,N,N,N,37.49478,126.85597
0,아파트,A01,제일신흥,9515,15,2,19741211,50.24,60.56,0,0,0,0,0.0,N,N,N,37.485914,126.855422
0,아파트,A01,중앙힐,103878,19,1,20000417,72.84,111.54,29000,30000,0,0,0.0,N,N,N,37.491732,126.851877
0,아파트,A01,창동,1264,110,4,19871205,57.89,74.56,36000,45000,0,0,0.0,N,N,N,37.503814,126.842511
