,complexNo,complexName,cortarNo,realEstateTypeCode,realEstateTypeName,detailAddress,latitude,longitude,totalHouseholdCount,totalBuildingCount,highFloor,lowFloor,useApproveYmd,dealCount,leaseCount,rentCount,shortTermRentCount,cortarAddress,gu_cortarNo,gu_cortarName,dong_cartarName
3,138342,금강리버파크(도시형),1126010400,APT,아파트,394,37.608345,127.073556,64.0,7.0,6.0,5.0,20141121,1.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
4,9204,금호어울림,1126010400,APT,아파트,386,37.61267,127.08004,193.0,2.0,19.0,8.0,20031203,3.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
5,103781,늘봄(주상복합),1126010400,APT,아파트,168-4,37.616748,127.0764,18.0,1.0,7.0,7.0,20030808,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
6,13853,동구햇살,1126010400,APT,아파트,388,37.613254,127.074371,163.0,3.0,15.0,7.0,20040512,6.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
7,120728,드림하우스(도시형),1126010400,APT,아파트,243-102,37.608453,127.075201,8.0,1.0,5.0,5.0,20120203,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
8,152594,라움스테이(도시형),1126010400,APT,아파트,246-3,37.607663,127.076398,10.0,1.0,6.0,6.0,20220421,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
9,154918,로얄,1126010400,APT,아파트,122-55,37.610407,127.080079,13.0,1.0,5.0,3.0,20040602,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
10,128463,로프트원태릉입구역(도시형),1126010400,APT,아파트,169-12,37.61534,127.076839,249.0,1.0,15.0,14.0,20200108,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
11,105418,리치빌,1126010400,APT,아파트,177-12,37.611234,127.078745,16.0,1.0,7.0,6.0,20060419,3.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
12,24217,묵동sm해그린,1126010400,APT,아파트,390,37.61313,127.08001,60.0,2.0,9.0,6.0,20060627,2.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
13,17669,묵동공감대(주상복합),1126010400,APT,아파트,171-4,37.613916,127.07835,118.0,1.0,14.0,10.0,20050328,7.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
14,19000,묵동신도(주상복합),1126010400,APT,아파트,169-10,37.61503,127.07682,100.0,1.0,14.0,14.0,20041012,6.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
15,3842,묵동신도1차,1126010400,APT,아파트,167,37.616938,127.077678,221.0,2.0,23.0,22.0,19981015,6.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
16,9720,묵동신도2차,1126010400,APT,아파트,380,37.617158,127.078162,49.0,1.0,16.0,12.0,19990419,1.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
17,3843,묵동신안2차,1126010400,APT,아파트,382,37.61413,127.08018,171.0,1.0,19.0,5.0,20000229,7.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
18,3844,묵동신안3차,1126010400,APT,아파트,384,37.612665,127.081956,248.0,2.0,18.0,10.0,20000916,15.0,4.0,2.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
19,3468,묵동아이파크,1126010400,APT,아파트,385,37.610816,127.073654,601.0,8.0,24.0,12.0,20020621,19.0,9.0,2.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
20,27529,묵동월드메르디앙,1126010400,APT,아파트,392,37.613058,127.073444,141.0,4.0,12.0,5.0,20090319,3.0,0.0,2.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
21,27306,묵동자이1단지(주상복합),1126010400,APT,아파트,164-4,37.614831,127.077806,137.0,1.0,35.0,29.0,20101214,12.0,3.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
22,27307,묵동자이2단지(주상복합),1126010400,APT,아파트,170-1,37.613792,127.077468,274.0,2.0,35.0,26.0,20101214,32.0,2.0,1.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
23,22343,묵동정은스카이빌,1126010400,APT,아파트,154-18,37.61813,127.08201,19.0,1.0,7.0,6.0,20041110,3.0,1.0,1.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
24,112419,묵동포레시타(도시형),1126010400,APT,아파트,393,37.609434,127.075494,71.0,1.0,6.0,5.0,20130208,4.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
25,1282,묵동한국,1126010400,APT,아파트,378,37.61436,127.07355,225.0,2.0,19.0,12.0,19990603,18.0,2.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
26,22461,묵동해오름(주상복합),1126010400,APT,아파트,174-9,37.613023,127.078225,42.0,1.0,12.0,11.0,20041231,3.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
27,152588,밀리언하우스(도시형),1126010400,APT,아파트,246-13,37.607672,127.076056,20.0,2.0,6.0,6.0,20220407,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
28,110436,백운,1126010400,APT,아파트,122-146,37.609691,127.079625,19.0,1.0,5.0,4.0,20021218,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
29,129046,베라하우스(주상복합),1126010400,APT,아파트,162-14,37.616129,127.078635,7.0,1.0,8.0,7.0,20170424,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
30,119657,브라운캐슬(도시형),1126010400,APT,아파트,395,37.613565,127.07525,60.0,4.0,6.0,6.0,20150721,1.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
31,13493,삼성,1126010400,APT,아파트,161-4,37.61677,127.07886,45.0,2.0,5.0,5.0,19911224,0.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
32,106805,새울센스빌(주상복합),1126010400,APT,아파트,163-11,37.616024,127.078312,8.0,1.0,10.0,5.0,20100219,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
33,3841,세방,1126010400,APT,아파트,383,37.615443,127.083564,159.0,2.0,19.0,10.0,20000703,12.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
34,10702,세원,1126010400,APT,아파트,377,37.609389,127.074373,40.0,1.0,6.0,6.0,19970528,1.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
35,113966,송림타워(도시형),1126010400,APT,아파트,171-28,37.614243,127.078731,7.0,1.0,7.0,6.0,20141028,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
36,10528,신내4단지,1126010400,APT,아파트,13,37.616724,127.084896,1070.0,12.0,12.0,10.0,19960614,40.0,13.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
37,811,신내5단지두산대림,1126010400,APT,아파트,20,37.616975,127.088246,1244.0,28.0,12.0,5.0,19951204,35.0,6.0,3.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
38,805,신안1차,1126010400,APT,아파트,381,37.612809,127.080799,285.0,2.0,19.0,8.0,19991028,15.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
39,124490,에피소드원(주상복합),1126010400,APT,아파트,163-4,37.615955,127.078476,28.0,1.0,13.0,13.0,20190117,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
40,3846,우성,1126010400,APT,아파트,245-64,37.606494,127.077637,190.0,4.0,5.0,4.0,19751201,3.0,0.0,3.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
41,23236,월등스카이뷰(주상복합),1126010400,APT,아파트,170-27,37.614257,127.077066,36.0,1.0,13.0,13.0,20040629,5.0,2.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
42,103678,웰빙대성,1126010400,APT,아파트,172-3,37.613914,127.079222,20.0,2.0,6.0,5.0,20060523,1.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
43,27755,위더스빌(주상복합),1126010400,APT,아파트,169-11,37.614717,127.077139,80.0,1.0,20.0,17.0,20100630,8.0,1.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
44,152742,이레(도시형),1126010400,APT,아파트,245-24,37.607586,127.077507,10.0,1.0,5.0,3.0,20120322,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
45,116772,이연팍스빌(도시형),1126010400,APT,아파트,122-94,37.609374,127.080929,17.0,1.0,5.0,4.0,20120614,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
46,3845,장미,1126010400,APT,아파트,188-1,37.605905,127.079456,100.0,3.0,5.0,5.0,19831014,2.0,2.0,2.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
47,147849,청우컨스빌(도시형),1126010400,APT,아파트,177-8,37.610843,127.07892,14.0,1.0,6.0,5.0,20140129,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
48,3467,태릉브라운스톤,1126010400,APT,아파트,387,37.618931,127.082479,587.0,6.0,19.0,13.0,20040311,32.0,1.0,1.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
49,102285,태창네스트빌,1126010400,APT,아파트,389,37.616366,127.077153,33.0,1.0,8.0,6.0,20050414,2.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
50,103394,풀내음,1126010400,APT,아파트,58-1,37.615951,127.080533,24.0,2.0,7.0,7.0,20060504,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
51,12957,풍산쉐르빌,1126010400,APT,아파트,184-20,37.606841,127.081079,19.0,1.0,5.0,4.0,20020919,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
52,105106,하늘빛,1126010400,APT,아파트,121-302,37.614305,127.080893,18.0,1.0,7.0,7.0,20111103,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
53,110773,헤르만스테이트(도시형),1126010400,APT,아파트,162-17,37.616236,127.078842,49.0,1.0,12.0,12.0,20130215,6.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
54,147081,현대캐슬(도시형),1126010400,APT,아파트,235-168,37.615131,127.073966,39.0,3.0,6.0,6.0,20150622,1.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
55,27351,효산센터빌,1126010400,APT,아파트,391,37.607793,127.077678,31.0,1.0,10.0,8.0,20080929,0.0,0.0,0.0,0.0,서울시 중랑구 묵동,1126000000,중랑구,묵동
0,139083,KJ케렌시아(도시형),1126010200,APT,아파트,104-48,37.594773,127.088065,18.0,1.0,11.0,6.0,20210108,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
1,8154,LG쌍용,1126010200,APT,아파트,484,37.603394,127.08908,858.0,9.0,15.0,7.0,19960327,27.0,12.0,3.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
2,22982,SG타워,1126010200,APT,아파트,128-10,37.593789,127.079844,40.0,1.0,12.0,12.0,20040604,7.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
3,124440,YMS타워(도시형),1126010200,APT,아파트,102-30,37.595436,127.08694,21.0,1.0,10.0,9.0,20180628,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
4,124441,YMS타워(주상복합),1126010200,APT,아파트,102-42,37.595446,127.086957,24.0,3.0,10.0,10.0,20180628,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
5,25106,e-푸른,1126010200,APT,아파트,136-11,37.59266,127.0739,24.0,2.0,7.0,7.0,20041119,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
6,836,건영1차,1126010200,APT,아파트,1,37.604203,127.093453,408.0,4.0,25.0,7.0,19970813,20.0,6.0,4.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
7,806,건영2차,1126010200,APT,아파트,63,37.601264,127.094451,1113.0,14.0,25.0,7.0,19961104,26.0,14.0,4.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
8,9644,건영캐스빌,1126010200,APT,아파트,499,37.602637,127.091343,467.0,9.0,26.0,9.0,20060210,21.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
9,107824,그랑,1126010200,APT,아파트,333-1,37.597211,127.084173,14.0,1.0,5.0,4.0,20040112,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
10,133038,그랜드캐슬빌(도시형),1126010200,APT,아파트,127-17,37.593036,127.079581,16.0,1.0,8.0,8.0,20171130,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
11,9787,금강산,1126010200,APT,아파트,494,37.59199,127.07426,39.0,1.0,10.0,9.0,19960430,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
12,146924,금환타워(도시형),1126010200,APT,아파트,127-29,37.592827,127.079759,16.0,1.0,7.0,7.0,20111108,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
13,161638,다온,1126010200,APT,아파트,102,37.595864,127.087955,22.0,1.0,14.0,14.0,20230324,1.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
14,121241,다온파크(주상복합),1126010200,APT,아파트,113-13,37.59527,127.085079,16.0,1.0,10.0,10.0,20180129,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
15,141849,다온홈타운(도시형),1126010200,APT,아파트,107-29,37.594234,127.08658,16.0,1.0,10.0,10.0,20210607,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
16,154838,다윈프라임빌(도시형),1126010200,APT,아파트,130-90,37.592326,127.074952,5.0,1.0,8.0,8.0,20220209,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
17,152559,다인캐슬(도시형),1126010200,APT,아파트,128-32,37.594192,127.079473,20.0,1.0,9.0,9.0,20220825,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
18,155666,대고샤인빌(도시형),1126010200,APT,아파트,111-80,37.593611,127.083578,18.0,1.0,6.0,4.0,20210325,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
19,124215,대권아모가빌(주상복합),1126010200,APT,아파트,102-17,37.595898,127.086774,6.0,1.0,8.0,6.0,20170123,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
20,123850,"대성쉐르빌(B동,주상복합)",1126010200,APT,아파트,102-97,37.596077,127.087545,19.0,1.0,10.0,8.0,20161115,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
21,119730,"대성쉐르빌(C동,주상복합)",1126010200,APT,아파트,102-37,37.59582,127.086414,32.0,1.0,10.0,10.0,20170605,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
22,125703,대성타워(도시형),1126010200,APT,아파트,108-3,37.593834,127.085979,21.0,1.0,12.0,6.0,20190401,0.0,1.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
23,126567,더클래스(주상복합),1126010200,APT,아파트,85-4,37.594209,127.091385,35.0,1.0,14.0,13.0,20190704,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
24,124186,도시앤미(도시형),1126010200,APT,아파트,129-23,37.59348,127.07817,16.0,2.0,9.0,8.0,20160722,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
25,895,동부,1126010200,APT,아파트,495,37.602018,127.094136,368.0,2.0,22.0,5.0,19990429,18.0,5.0,1.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
26,107541,동성네스트빌,1126010200,APT,아파트,32-1,37.601862,127.092575,26.0,2.0,5.0,4.0,20030113,3.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
27,123868,동인씨엘로(주상복합),1126010200,APT,아파트,102-14,37.59577,127.086841,69.0,3.0,10.0,9.0,20181108,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
28,103746,동일,1126010200,APT,아파트,284-11,37.601767,127.089632,45.0,3.0,8.0,5.0,20090429,2.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
29,124405,동일스카이시티(도시형),1126010200,APT,아파트,104-71,37.59458,127.087115,30.0,3.0,8.0,7.0,20090429,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
30,136582,동일캐슬(도시형),1126010200,APT,아파트,107-31,37.594569,127.086584,28.0,1.0,10.0,10.0,20200413,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
31,143284,디리츠빌(도시형),1126010200,APT,아파트,108-5,37.593612,127.085833,20.0,1.0,10.0,10.0,20201211,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
32,145634,런던빌(도시형),1126010200,APT,아파트,129-62,37.592799,127.077634,8.0,1.0,7.0,7.0,20160418,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
33,132211,레그노시티,1126010200,APT,아파트,89-10,37.595909,127.089601,55.0,1.0,16.0,16.0,20200521,5.0,1.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
34,138051,로얄팰리스(도시형),1126010200,APT,아파트,190-49,37.599041,127.087014,20.0,1.0,6.0,6.0,20200923,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
35,125798,로젠하임(도시형),1126010200,APT,아파트,116-17,37.596007,127.083135,29.0,1.0,9.0,8.0,20190419,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
36,147850,루엘드(도시형),1126010200,APT,아파트,105-65,37.593743,127.089179,10.0,1.0,8.0,8.0,20190612,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
37,143558,루채빌(도시형),1126010200,APT,아파트,103-2,37.595198,127.087977,29.0,2.0,9.0,8.0,20190508,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
38,160738,루체빌(도시형),1126010200,APT,아파트,119-25,37.594255,127.081668,12.0,1.0,6.0,3.0,20220914,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
39,127792,리더스,1126010200,APT,아파트,104-10,37.595248,127.087399,49.0,1.0,11.0,9.0,20191108,3.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
40,139649,마인드밸리(도시형),1126010200,APT,아파트,103-10,37.595042,127.088278,9.0,1.0,8.0,7.0,20180918,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
41,140151,마제스티(도시형),1126010200,APT,아파트,103-8,37.594906,127.088506,18.0,1.0,10.0,9.0,20201214,0.0,0.0,1.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
42,106930,매원,1126010200,APT,아파트,136-100,37.592534,127.073642,11.0,1.0,7.0,6.0,20030818,1.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
43,131490,메이저(주상복합),1126010200,APT,아파트,104-70,37.594406,127.087041,20.0,1.0,8.0,8.0,20181224,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
44,141471,명가(도시형),1126010200,APT,아파트,87-28,37.594021,127.089631,16.0,1.0,9.0,9.0,20200406,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
45,14026,문수해오름(주상복합),1126010200,APT,아파트,85-18,37.59402,127.09131,24.0,1.0,9.0,9.0,20030924,1.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
46,24720,미랜드프래임빌,1126010200,APT,아파트,115-31,37.59551,127.084386,29.0,2.0,7.0,6.0,20060714,1.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
47,26951,백운(주상복합),1126010200,APT,아파트,84-39,37.59473,127.09291,19.0,1.0,8.0,7.0,20040705,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
48,159877,"봄작시티24(민간임대,도시형)",1126010200,APT,아파트,90-3,37.596054,127.088858,238.0,1.0,20.0,20.0,20230705,0.0,3.0,8.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
49,123419,브라운힐(주상복합),1126010200,APT,아파트,87-36,37.594402,127.089621,12.0,1.0,9.0,9.0,20180921,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
50,152222,블리스다임빌(도시형),1126010200,APT,아파트,104-33,37.594656,127.087376,20.0,1.0,11.0,11.0,20210720,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
51,136567,상봉동원데자뷰2차(도시형),1126010200,APT,아파트,105-17,37.593914,127.088536,20.0,1.0,6.0,6.0,20201015,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
52,109281,상봉듀오트리스,1126010200,APT,아파트,501,37.597597,127.092208,264.0,2.0,41.0,29.0,20160120,24.0,15.0,8.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
53,121751,상봉드림팰리스(도시형),1126010200,APT,아파트,101-34,37.596149,127.086693,28.0,1.0,11.0,11.0,20180213,1.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
54,125007,상봉베스트원(주상복합),1126010200,APT,아파트,101-19,37.596146,127.086348,114.0,1.0,12.0,10.0,20190515,8.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
55,124460,상봉스카이타워(도시형),1126010200,APT,아파트,105-41,37.593998,127.089372,15.0,1.0,9.0,9.0,20181001,0.0,0.0,0.0,0.0,서울시 중랑구 상봉동,1126000000,중랑구,상봉동
